ASSETID;PRICE;UNITPRICE;CONSTRUCTEDAREA;ROOMNUMBER;BATHNUMBER;HASTERRACE;HASLIFT;HASAIRCONDITIONING;HASPARKINGSPACE;ISPARKINGSPACEINCLUDEDINPRICE;PARKINGSPACEPRICE;HASNORTHORIENTATION;HASSOUTHORIENTATION;HASEASTORIENTATION;HASWESTORIENTATION;HASBOXROOM;HASWARDROBE;HASSWIMMINGPOOL;HASDOORMAN;HASGARDEN;ISDUPLEX;ISSTUDIO;ISINTOPFLOOR;CONSTRUCTIONYEAR;FLOORCLEAN;CADCONSTRUCTIONYEAR;CADMAXBUILDINGFLOOR;CADDWELLINGCOUNT;CADASTRALQUALITYID;BUILTTYPEID_1;BUILTTYPEID_2;BUILTTYPEID_3;DISTANCE_TO_CITY_CENTER;DISTANCE_TO_METRO;DISTANCE_TO_CASTELLANA;alq_mediana_eur_m2_barrio;dist_centro_educativo_m;dist_parque_m;dist_espacio_deporte_m;dist_centro_medico_m;delitos_per_10k_barrio;indice_vulnerabilidad
A13400235388629376322;364000.0;2527.77777777778;144;4;2;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1990;3;1990;8;139;3;0;0;1;6.3114292348711745;0.49089089178054457;5.04016174018966;8.773060633604885;356.9;495.4;419.2;136.2;95.35;0.0084
A1340061195379662605;123000.0;1308.51063829787;94;3;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1963;1;1963;3;13;5;0;1;0;4.266097943226478;0.3653077148497562;3.0511694751018905;7.920038604783481;52.9;619.2;333.4;266.2;89.13;0.0103
A13401264778329702522;123000.0;1782.60869565217;69;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1961;3;1961;4;17;6;0;0;1;4.584772803016283;0.26209929314328984;3.9175403765198653;7.967674049420418;214.7;194.9;627.0;418.8;119.49;0.0101
A13401363080326186137;270000.0;3375.0;80;3;2;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;2;1969;6;13;7;0;0;1;2.4258146954555286;0.3665711622336307;1.1791240124069622;11.48565425356364;229.5;485.4;467.9;85.7;54.67;0.0062
A13401477850546793388;266000.0;5018.8679245283;53;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1992;3;1992;7;68;5;0;0;1;1.4348718679716095;0.7188202631297709;2.1753111427497815;11.511581039220795;97.2;447.5;308.4;218.9;69.92;0.0067
A13401563422818772880;145000.0;1271.9298245614;114;2;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1997;0;1997;8;270;4;0;1;0;7.917454483049195;0.16205188985241084;6.732167377749677;9.029156558930636;238.3;527.0;548.6;20.0;66.12;0.0073
A13401741197794078922;787000.0;5829.62962962963;135;4;2;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;3;1983;4;9;2;0;0;1;0.4384110290106036;0.1496198551306833;0.8967741174401802;13.296247223034015;165.7;705.6;152.4;330.5;247.55;0.0079
A13402133076653150454;137000.0;2140.625;64;2;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1940;1;1;6;0;0;1;5.142488039814922;0.18473214010256933;2.206615380760021;7.617969087648705;170.4;976.5;358.2;26.4;85.41;0.0099
A13402196963055407460;588000.0;3920.0;150;6;2;0;1;1;0;0;33001;0;0;1;0;0;1;0;1;0;0;0;0;1950;3;1950;6;21;4;0;1;0;2.1312662920285117;0.26128267847457937;2.2773684760859725;13.496693019008978;155.9;409.4;558.0;276.5;124.21;0.0063
A13402263827072949128;229000.0;2862.5;80;2;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;5;1970;6;26;6;0;0;1;7.499408977529692;0.23638025198891655;3.1658813805938975;9.24296971119612;140.8;509.3;130.9;468.8;50.13;0.0078
A1340235093005807218;299000.0;4152.77777777778;72;3;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1965;2;1965;4;10;7;0;0;1;3.865854392291653;0.2765792613934594;1.5786070486963006;11.587097157856247;84.8;963.0;463.8;224.3;60.96;0.0064
A1340253784378190925;175000.0;3500.0;50;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1989;6;166;4;0;0;1;1.462597211264872;0.2813925587483733;1.3784655273868995;11.808804071595276;112.9;415.1;269.6;171.4;70.98;0.0067
A13402910151023914992;189000.0;913.04347826087;207;5;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;;2;1900;2;15;2;0;0;1;0.6267169979606528;0.1528688102375512;1.1133107452840276;12.03529528409501;125.1;491.9;174.7;216.1;363.73;0.0086
A13403225682496047942;39000.0;829.787234042553;47;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1958;1;1958;4;21;6;0;0;1;4.656518276876118;0.8820466161296506;2.554670525280535;8.735259397840522;153.8;281.9;274.7;292.3;197.46;0.0121
A13403281673948070361;205000.0;2303.37078651685;89;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1973;0;1973;7;28;5;0;0;1;7.773658526710056;0.4037771887506957;2.2993517882584475;8.789274844684254;68.6;372.1;160.0;124.6;43.31;0.0074
A13403488562183355383;136000.0;4250.0;32;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;1972;7;55;5;0;1;0;1.0598671942093394;0.6700457320868601;1.8274361205116156;12.550271901965226;196.0;74.0;153.7;411.8;224.26;0.0078
A13403774646503980128;124000.0;2137.93103448276;58;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1967;4;7;6;0;0;1;3.3011675727387093;0.4205960383317658;3.9640357859217974;9.044642752029505;179.0;760.8;323.1;375.7;84.62;0.0094
A13404056151665526324;1136000.0;6682.35294117647;170;2;2;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;;11;1962;15;112;3;0;1;0;4.409723969288467;0.2999672343931667;0.018332693741931562;12.634978493197226;100.2;74.2;329.0;569.0;54.66;0.0057
A13404065560361797322;120000.0;1690.14084507042;71;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;2004;5;25;4;0;0;1;6.249453241459927;0.22574526129703415;5.040681046410014;9.464481109353528;202.7;725.1;270.1;122.2;86.44;0.0092
A1340423308629376247;260000.0;2857.14285714286;91;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;1962;5;11;7;0;0;1;2.502030836498636;1.2570246698786904;3.2527447260786273;11.30408121352357;214.1;188.8;176.9;162.3;258.68;0.0066
A13404624902873013847;76000.0;1381.81818181818;55;3;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1940;3;1940;3;13;6;0;1;0;3.6461667252074155;0.13519152377239574;2.2404099494935483;8.627263235202374;92.0;218.8;150.7;36.5;140.95;0.0116
A13405054246640624002;576000.0;3622.64150943396;159;3;2;0;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1961;1;1961;7;15;4;0;1;0;3.0498461008951736;0.3356719492385418;0.5510003596125109;12.974903152224917;184.9;288.8;644.1;212.5;65.21;0.0062
A13405348431794494527;153000.0;2040.0;75;3;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1969;6;1969;13;54;5;0;1;0;5.9907779496029;0.09756084146168287;6.274055299391095;8.005673263535959;248.8;675.6;314.9;276.5;90.45;0.0089
A13405746010366180311;169000.0;2139.24050632911;79;3;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1969;5;1969;8;19;5;0;0;1;5.76206789372029;0.2088798769393641;5.794725901333242;8.005673263535959;115.1;418.0;655.3;582.0;90.45;0.0089
A13406028540726433799;105000.0;2100.0;50;2;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;2;1967;4;13;5;0;0;1;4.246488032570328;0.19381823402472165;3.8432466972437256;7.967674049420418;153.5;527.0;234.1;518.3;119.49;0.0101
A13406302910993639260;181000.0;2033.70786516854;89;3;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;3;1974;12;48;6;0;0;1;7.657523207961326;0.15516939594795504;6.436283512654384;8.720534771352648;221.8;722.5;240.0;292.2;65.76;0.0088
A13406346611261440317;800000.0;6666.66666666667;120;3;3;0;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;;4;2009;6;16;2;0;1;0;5.9159120919676;0.23751685464021952;0.9597449251004782;13.510373162817435;51.7;525.4;537.1;703.6;53.15;0.0055
A13406459179892425044;412000.0;4079.20792079208;101;3;2;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1965;2;1965;8;55;5;0;0;1;3.2676108330056417;0.28142995364810924;1.8626509164338934;11.235578540384369;177.3;253.1;207.5;174.6;52.4;0.0063
A13406993077588735525;312000.0;6240.0;50;2;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;;1;1930;5;20;4;0;0;1;2.062930009879356;0.27678211623013055;1.3677306123675916;13.264800471860024;157.7;402.0;385.4;406.9;67.92;0.0064
A13407050327894184694;129000.0;1743.24324324324;74;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1964;4;22;6;0;1;0;4.081580904794205;0.19627966446024836;3.737098087251795;7.967674049420418;219.5;536.9;254.6;581.2;119.49;0.0101
A13407326223518983288;87000.0;1208.33333333333;72;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;5;1955;5;6;8;0;0;1;4.927172120108868;0.30448234992268686;1.0347485617093248;10.819559510247089;159.3;747.9;173.7;195.9;86.97;0.0088
A13407666273780021335;1284000.0;6793.65079365079;189;3;3;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;;1;1913;6;15;2;0;0;1;1.0170870811160801;0.38196099485244545;0.018479674666576202;12.702402548219725;37.8;129.2;210.0;51.2;449.72;0.0078
A13408002141153647922;449000.0;4726.31578947368;95;2;2;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1954;4;1954;7;29;5;0;0;1;3.2455848372085043;0.26677250871990094;1.958003228743956;11.613031813294043;149.4;449.5;397.8;200.1;60.57;0.0064
A13408121223634910425;2133000.0;8203.84615384615;260;3;3;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1958;3;1958;3;7;3;0;1;0;1.660346795190716;0.17558465313026378;0.153610531789197;14.839434083714979;88.2;90.7;911.6;520.9;202.98;0.0056
A13408739468957377296;453000.0;5033.33333333333;90;2;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;;-1;1958;5;97;6;0;0;1;3.1035390994325516;0.41601128577467095;2.106425920012771;10.33175483045173;213.1;449.9;224.0;152.6;43.63;0.0057
A13408768682336385528;142000.0;4057.14285714286;35;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1980;6;8;6;0;0;1;3.767707918736892;0.04750057559212047;1.0998262628109536;11.00776628575005;65.6;632.6;277.5;441.3;108.94;0.0086
A13408811812550071955;690000.0;6900.0;100;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1940;4;14;4;0;0;1;0.8366262680327885;0.131981095661673;1.2704602699260346;13.296247223034015;91.8;407.0;333.8;324.3;247.55;0.0079
A13409382577771694558;860000.0;4000.0;215;6;4;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1951;1;1951;6;13;3;0;0;1;2.7415471629942267;0.3542191749410384;0.2577590108711448;12.974903152224917;119.9;382.5;777.2;127.8;65.21;0.0062
A13409890939402365361;358000.0;5188.40579710145;69;2;2;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;;3;2018;4;11;4;1;0;0;5.661434470603886;0.2742879554776945;0.7141213169652495;10.91061187006313;120.2;652.6;442.8;363.1;77.51;0.0087
A13410099592216182102;84000.0;893.617021276596;94;3;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;7;1960;11;27;7;0;0;1;5.119073764649652;0.24502739487066832;3.5119399379811465;7.982880733469616;216.6;270.1;217.0;534.4;126.85;0.0101
A13410187404426414776;1626000.0;4212.43523316062;386;4;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1941;1;1941;7;16;3;0;0;1;2.989886053163672;0.4083816506765062;0.6841695508463543;14.135447439227704;262.7;490.7;517.7;312.1;108.94;0.0058
A13410277671387711395;826000.0;2950.0;280;2;2;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1996;10;1996;10;22;5;0;1;0;5.458308474586454;0.4710141990072987;0.3053143365542932;13.510373162817435;24.8;451.2;631.4;529.4;53.15;0.0055
A13410416624678541492;971000.0;4277.53303964758;227;3;3;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;2019;2;1964;5;11;9;0;0;1;3.6193846933627616;0.4464956664489462;1.7063547972676827;11.95832775394372;118.6;561.0;307.1;201.3;79.93;0.0062
A1341071421355634802;174000.0;2047.05882352941;85;3;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1960;4;1960;5;11;7;0;0;1;6.060000423422393;0.4301351873442812;4.523566160869162;8.773060633604885;195.4;997.7;27.7;410.1;95.35;0.0084
A13411167559660868456;298000.0;7095.2380952381;42;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;;1970;9;34;5;0;0;1;4.579758382487058;0.21576139139678646;1.151554332868837;12.634978493197226;248.0;117.7;349.3;385.1;54.66;0.0057
A13411631235361572055;441000.0;5011.36363636364;88;3;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1923;4;19;5;0;0;1;3.174044618172596;0.2339590068074505;1.8323052452046205;11.613031813294043;161.1;439.4;376.7;260.5;60.57;0.0064
A13411758215766585264;472000.0;4720.0;100;3;2;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1980;11;1980;12;151;4;0;0;1;7.146092291896591;0.45466432195673756;1.254544886034085;11.42448652223742;110.2;742.5;373.7;734.3;33.52;0.0067
A13411801357147256132;245000.0;2722.22222222222;90;3;2;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;2006;2;2006;4;27;4;0;0;1;5.4283313919922485;0.039314170224158486;2.2592548928590994;10.020429680351663;143.9;807.8;171.7;388.8;35.54;0.0071
A13411958083059865310;1007000.0;3323.43234323432;303;5;3;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;1;1987;7;30;3;0;1;0;1.9348550298522529;0.2943561194693201;2.455206954270633;12.888078307099386;154.0;441.6;570.0;242.5;121.76;0.0062
A13412127898339492123;207000.0;6677.41935483871;31;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;6;1920;7;21;5;0;0;1;1.7805607849379954;0.47280460037179833;1.7994270706683029;13.264800471860024;153.5;202.4;159.1;260.0;67.92;0.0064
A13412193206760441170;303000.0;4267.60563380282;71;2;1;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1981;5;1981;5;36;4;0;1;0;3.9952879524147193;0.3188603224846127;0.8100172584881562;12.252447863659858;122.6;376.5;219.3;96.2;156.2;0.0076
A13412441031755451319;233000.0;4236.36363636364;55;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;2008;0;2008;5;18;4;0;0;1;11.606952102531176;0.8979158737693889;8.619122747269026;11.356775109486607;320.7;832.7;376.1;476.0;75.71;0.0054
A13412456829734014876;298000.0;3239.13043478261;92;3;2;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;;5;1965;11;85;5;0;0;1;3.0033254051038747;0.47216650340706046;0.47052908230823426;8.119214802878085;226.3;433.5;211.4;417.6;178.36;0.01
A1341256257385254723;405000.0;3681.81818181818;110;3;2;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;3;1890;6;22;4;0;1;0;0.7168822448008192;0.2080971110992615;0.635531992007885;12.03529528409501;117.5;743.3;403.3;321.2;363.73;0.0086
A13412672404326747683;442000.0;6800.0;65;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;;6;1984;6;42;3;0;0;1;2.2806416579114552;0.3618191209748501;2.05134211079365;13.496693019008978;102.2;278.2;456.2;98.0;124.21;0.0063
A1341283752326085601;86000.0;1323.07692307692;65;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1967;5;29;7;0;0;1;8.616364389725145;0.3240730789878384;7.479103352981855;8.163294571650434;209.9;438.7;529.0;635.4;99.0;0.008
A1341320555566844425;226000.0;3013.33333333333;75;3;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;;2;1960;5;30;6;0;0;1;4.765817941534031;0.5156083399257329;1.50310296822095;10.819559510247089;150.9;833.6;340.9;191.1;86.97;0.0088
A13413307870080120013;458000.0;4320.75471698113;106;2;2;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;;1;2005;7;73;4;0;0;1;9.178414535474035;1.4866152724458248;2.594782550218211;11.0550212703383;30.5;1034.2;297.4;400.3;25.44;0.0063
A1341337534176954381;220000.0;1964.28571428571;112;3;2;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;;3;2008;9;291;4;1;0;0;11.468114592719894;0.23470195702642443;9.434482493489366;10.260924963253421;356.2;2618.8;390.8;2693.1;56.05;0.0078
A13413701077952582366;639000.0;4564.28571428572;140;4;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1989;4;17;4;0;0;1;1.6650849259125615;0.20728263038184186;0.38547344515169585;14.839434083714979;175.4;268.4;600.5;488.5;202.98;0.0056
A13413775209992813173;252000.0;2769.23076923077;91;2;2;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;2006;1;2006;9;136;4;0;0;1;6.883466736344045;0.7034290388836739;5.02526818878213;8.141700434947378;103.2;511.1;328.3;729.7;60.46;0.0111
A13413919911191202941;472000.0;5244.44444444444;90;2;2;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;;3;1955;5;12;3;0;0;1;0.8169119819170303;0.16133509334888585;0.6527176111340313;13.411748537722705;90.5;369.8;84.6;272.6;294.93;0.0075
A13414096771117534463;450000.0;2941.17647058824;153;3;2;1;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;;2;2014;9;180;4;1;0;0;10.948074684727315;1.6652627337055883;6.254617134970233;9.858362605182245;239.4;1994.6;546.7;239.4;54.83;0.0062
A13414543781976330002;536000.0;4743.36283185841;113;3;2;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;;1;1950;6;15;5;0;0;1;2.7350224067428344;0.24794028857448475;1.8198714606968527;12.574727176577554;155.8;643.0;389.0;262.9;62.07;0.0061
A1341461011299383416;372000.0;3476.63551401869;107;4;2;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1957;1;1957;8;44;4;0;0;1;1.92895408486028;0.3178524925016118;0.2737438363464383;11.508977632299292;349.8;362.9;349.9;434.0;101.41;0.0074
A13414800881037202212;149000.0;1655.55555555556;90;2;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;2;1984;5;26;6;0;0;1;7.491045706526802;0.938706083671611;4.777179391300415;7.372348832798898;79.7;354.1;128.7;150.3;110.95;0.0103
A13414955895072433252;154000.0;2200.0;70;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1976;3;7;6;0;0;1;3.664068911680138;0.4000554485896838;1.1874441845752925;7.882015631104825;289.2;649.3;175.5;335.9;110.26;0.0106
A13415086736458026155;184000.0;2705.88235294118;68;2;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1968;5;1968;6;13;6;0;0;1;1.965338911547898;0.3017401379968357;2.7285468551124645;9.044642752029505;137.3;460.6;198.7;303.1;84.62;0.0094
A13415480687323596537;162000.0;2945.45454545455;55;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1965;1;1965;13;55;5;0;0;1;4.555070281940179;0.4834175850038885;2.724244896309693;10.981237393305198;116.6;360.9;251.8;618.1;47.54;0.0076
A13416154157725099372;226000.0;3183.0985915493;71;2;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;;1;1994;7;29;4;0;0;1;4.573659198587355;0.6437022396870203;5.063644559999841;8.377631696472392;385.9;465.5;150.7;267.6;75.23;0.0093
A13416243701173156807;329000.0;4569.44444444445;72;3;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1960;6;1960;9;24;6;0;0;1;1.200591117830474;0.08449998898276789;0.8141585184883896;12.03529528409501;16.4;760.0;69.2;210.2;363.73;0.0086
A13416570477965810299;287000.0;4042.25352112676;71;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1942;3;1942;8;48;4;0;0;1;3.40148043524345;0.026451987522479604;1.7977104455122537;11.973289886391363;81.1;322.7;523.6;269.3;132.93;0.006
A1341696378692750328;67000.0;1155.1724137931;58;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;5;1963;1;3;7;0;0;1;8.36580991239944;0.487718250869547;5.431281345577356;6.707111044593158;69.4;235.9;165.6;274.0;152.54;0.0116
A13417006403837644124;123000.0;1500.0;82;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1972;0;1972;4;7;6;0;0;1;5.817345524219715;0.28316677595575723;0.889544137702385;10.91061187006313;108.5;438.4;425.5;305.1;77.51;0.0087
A13417050503748097025;112000.0;1600.0;70;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;1;1963;4;17;7;0;0;1;5.356686040851975;0.49142743120892235;3.5214982089585507;8.063065887539212;75.3;481.6;97.8;400.3;93.69;0.0108
A13417180240985477946;802000.0;4071.06598984772;197;6;4;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;;3;1960;3;3;5;1;0;0;5.509109244091913;0.46814961016071677;3.548713725153508;10.227858626870113;108.1;787.5;90.5;227.0;53.6;0.0078
A13417609753825006059;590000.0;3491.12426035503;169;4;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1900;1;1900;5;16;5;0;1;0;1.1176613729072415;0.15223022763156727;1.468984049162601;13.296247223034015;33.9;378.9;364.9;107.1;247.55;0.0079
A13417867767635342794;335000.0;3850.57471264368;87;2;2;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;;0;1900;5;12;3;0;0;1;1.3534927136022645;0.1472072095157285;1.2249123966163362;13.296247223034015;216.3;339.7;487.8;140.8;247.55;0.0079
A13418303463321963449;164000.0;3416.66666666667;48;2;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1880;0;1880;5;11;4;0;0;1;0.6982329128951958;0.23657086046207312;0.7206340258494226;12.03529528409501;95.1;827.8;337.4;248.5;363.73;0.0086
A13418606299327161949;309000.0;6574.46808510638;47;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;3;1964;9;25;5;0;0;1;3.7514278214365753;0.04214172802831891;2.1004327887017964;11.95832775394372;184.0;262.4;300.6;186.4;79.93;0.0062
A13418627980539804382;536000.0;4581.19658119658;117;3;2;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;;;1964;9;232;3;1;0;0;3.6757140571844973;0.24526929365100192;0.7416643707964525;8.331369986175199;272.4;654.4;205.2;621.0;99.19;0.0103
A13419167008170762341;387000.0;5025.97402597403;77;3;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1900;3;1900;6;28;3;0;1;0;0.9159256927475685;0.12483430068281295;1.2314275879042011;13.296247223034015;113.6;493.0;407.1;249.8;247.55;0.0079
A1341930893107395048;171000.0;4750.0;36;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;-1;1900;5;20;3;0;0;1;1.0289753279470957;0.2745759284111086;1.14860935665694;13.296247223034015;83.0;358.4;453.6;263.5;247.55;0.0079
A13419782027004598857;255000.0;3923.07692307692;65;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1964;1;1964;5;16;5;0;0;1;3.366426147767427;0.37178278426433936;2.0556953883906828;11.613031813294043;109.4;392.1;419.3;313.3;60.57;0.0064
A13420086363928924043;241000.0;2484.53608247423;97;2;2;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;2018;1;2018;9;86;4;0;0;1;9.088563642132565;0.7435409502962008;6.958450300430658;10.260924963253421;143.3;592.9;473.9;440.4;56.05;0.0078
A13420169375068605213;136000.0;2893.6170212766;47;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1926;6;34;4;0;1;0;2.731618791801396;0.22669315765057987;0.03787525921238733;11.622516681410417;62.4;357.4;292.2;314.0;60.94;0.0069
A13420327855646541985;832000.0;4674.15730337079;178;4;2;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;;7;1980;16;330;3;0;0;1;4.993626708986125;0.4889922785743216;2.934200100302433;10.981237393305198;152.1;366.0;333.9;290.1;47.54;0.0076
A13420718345446351919;519000.0;4942.85714285714;105;3;3;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;;8;1960;10;11;6;0;0;1;3.0413941527498327;0.2195163541695201;1.9005599313596044;10.33175483045173;128.5;647.7;111.3;410.9;43.63;0.0057
A13421142157892588976;443000.0;5211.76470588235;85;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;;4;1961;8;16;3;0;0;1;0.46404301227768874;0.05617998531231443;1.2944330557628327;12.550271901965226;306.7;327.9;505.2;249.9;224.26;0.0078
A13421584496853978558;132000.0;1073.17073170732;123;3;2;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;;4;1983;4;9;6;0;0;1;4.103972338395137;0.6446003758899574;1.4117167073259744;7.882015631104825;186.2;897.8;173.6;271.9;110.26;0.0106
A13422270212582298709;205000.0;4100.0;50;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1928;2;1928;8;17;6;0;0;1;3.646495363663399;0.12120452305695337;2.0635076260718916;11.613031813294043;108.6;241.5;267.4;236.6;60.57;0.0064
A13422425175871854135;252000.0;2964.70588235294;85;3;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;1960;3;4;5;0;0;1;4.6594593667263196;0.4960608819480847;1.4520428667828431;10.819559510247089;55.1;790.6;434.0;86.3;86.97;0.0088
A13422506421453212400;541000.0;4471.07438016529;121;3;2;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;5;1941;8;17;5;0;1;0;2.3534471843811553;0.27436857820051924;1.4499420744239224;12.574727176577554;144.0;550.0;675.9;244.2;62.07;0.0061
A13422594561314706200;207000.0;4404.25531914894;47;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;-1;1910;6;17;5;0;0;1;0.9235336034030674;0.33367158496717797;0.32861245797670013;12.03529528409501;0.9;464.1;172.8;285.9;363.73;0.0086
A13422930111048466028;175000.0;2573.52941176471;68;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1948;3;1948;6;20;5;0;0;1;2.136740821955867;0.585753725721965;0.20770694860443722;11.622516681410417;105.5;552.6;391.6;162.7;60.94;0.0069
