propertyCode,precio_anunciado,barrio_code,distrito_code,barrio_rescatado,sin_barrio,planta_imputada,ascensor_desde_descripcion,sin_descripcion,obra_nueva,fuera_de_rango,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,precio_estimado_2018,indice_venta,precio_estimado,factor_renta_mensual,renta_mensual_estimada,tipologia_casa,superficie_fuera_de_dominio,a_reformar,ocupada,fuera_de_dominio,distrito,alquiler_distrito_eur_m2_2026,anunciado / estimado
112523591,2290000.0,075,07,False,False,False,False,False,False,False,221.0,4,3,1.0327671e+06,1.6853880807988142,1740613.402715859,0.002278740199336892,3966.4057322732024,False,False,False,False,False,Chamberí,19.980022301161203,1.3156281552393767
112522975,310000.0,061,06,False,False,False,False,False,False,False,45.0,1,1,193067.86,1.7497591043844554,337822.24470542395,0.002978418922071256,1006.176165927221,False,False,False,False,False,Tetuán,17.333396740317067,0.9176423543994726
112523627,275000.0,171,17,False,False,False,False,False,False,False,105.0,3,1,136399.44,1.8762264489989775,255916.23226608298,0.003970041979091452,1015.9981852272678,False,False,False,False,False,Villaverde,11.18548597247867,1.0745703684558592
111191037,831000.0,043,04,False,False,False,False,False,False,False,100.0,2,1,421372.53,1.8766123722225168,790752.9054584691,0.0019512838033895418,1542.9833369043322,False,False,False,False,False,Salamanca,19.77461679945292,1.0508971819941606
112523600,204700.0,175,17,False,False,False,False,False,False,False,57.0,3,1,106994.4,1.8762264489989775,200745.72024317237,0.003970041979091452,796.9689364883429,False,False,False,False,False,Villaverde,11.18548597247867,1.019697952972734
112523592,229000.0,012,01,False,False,False,False,False,False,False,27.0,2,1,121441.195,1.558745921449614,189295.96788932534,0.0025264030793100585,478.2379161765695,False,False,False,False,False,Centro,18.93916135071505,1.2097457888479073
112523574,698000.0,166,16,False,False,False,False,False,False,False,137.0,3,2,586373.5,1.6317102565250337,956791.6541044818,0.0027028857740617703,2586.098550620034,False,False,False,False,False,Hortaleza,14.589315759435864,0.7295214135759782
112519203,1095000.0,161,16,False,False,False,False,False,False,False,211.0,5,3,748678.9,1.6317102565250337,1221626.9991811237,0.0027028857740617703,3301.918237296429,False,False,False,False,False,Hortaleza,14.589315759435864,0.8963456118225909
112523392,366000.0,121,12,False,False,False,False,False,False,False,154.0,4,2,230044.27,2.1163779954207427,486860.6217414744,0.0033276079654937316,1620.0812829921608,False,False,False,False,False,Usera,12.133975348497685,0.7517551916415782
112523506,585000.0,012,01,False,False,False,False,False,False,False,94.0,2,2,466917.12,1.558745921449614,727805.1642487296,0.0025264030793100585,1838.7292080957534,False,False,False,False,False,Centro,18.93916135071505,0.8037865471920099
112523402,718000.0,096,09,False,False,True,True,False,False,True,263.0,5,4,,1.656751140660718,,0.002672415723312596,,True,False,False,True,True,Moncloa-Aravaca,16.62527833062531,
112411054,189000.0,104,10,False,False,False,False,False,False,False,21.0,1,1,46180.027,1.7849419266048585,82428.66697761817,0.0033382982791760833,275.17147712616116,False,False,False,False,False,Latina,12.533999733511337,2.2928916229024923
112523298,199900.0,114,11,False,False,False,False,False,False,False,76.0,2,1,122720.92,1.7981544007307437,220671.16573126503,0.0035925100380566725,792.7633779992373,False,False,False,False,False,Carabanchel,12.78708937513325,0.9058727692744402
112523197,340000.0,164,16,False,False,False,False,False,False,False,76.0,2,1,186407.48,1.6317102565250337,304163.00414771744,0.0027028857740617703,822.1178569067567,False,False,False,False,False,Hortaleza,14.589315759435864,1.117821679045747
111169270,400000.0,045,04,False,False,False,False,False,False,False,45.0,1,1,208378.22,1.8766123722225168,391045.14340794,0.0019512838033895418,763.040054726054,False,False,False,False,False,Salamanca,19.77461679945292,1.0228998026008427
112522969,460000.0,135,13,False,False,False,False,False,False,False,143.0,4,2,198297.7,1.9202233418203836,380775.8781699938,0.0039677952095912425,1510.8407053308,False,False,False,False,False,Puente de Vallecas,12.472694485501155,1.2080597179914778
112523111,640000.0,166,16,False,False,False,False,False,False,False,105.0,2,2,477711.75,1.6317102565250337,779487.1621375227,0.0027028857740617703,2106.864761605291,False,False,False,False,False,Hortaleza,14.589315759435864,0.8210526498537594
109753830,199900.0,104,10,False,False,False,False,False,False,False,84.0,3,1,148666.89,1.7849419266048585,265361.76617454126,0.0033382982791760833,885.8567273795973,False,False,False,False,False,Latina,12.533999733511337,0.7533112357584932
112522931,429000.0,091,09,False,False,False,False,False,False,False,62.0,4,1,,1.656751140660718,,0.002672415723312596,,False,False,False,True,True,Moncloa-Aravaca,16.62527833062531,
112522937,465000.0,022,02,False,False,True,False,False,False,False,47.0,1,1,212428.73,1.7568265401631447,373200.4384432669,0.0026432108289031436,986.4474402446441,False,False,False,False,False,Arganzuela,17.153551573714722,1.2459792435926846
112522585,895000.0,015,01,False,False,False,False,False,False,False,107.0,4,2,504122.16,1.558745921449614,785798.3549670725,0.0025264030793100585,1985.2433837055903,False,False,False,False,False,Centro,18.93916135071505,1.1389690425573662
112522706,800000.0,016,01,False,False,False,False,False,False,False,107.0,2,2,482412.16,1.558745921449614,751957.9810124014,0.0025264030793100585,1899.7489587415055,False,False,False,False,False,Centro,18.93916135071505,1.0638892334421626
112522475,249000.0,134,13,False,False,False,False,False,False,False,60.0,3,1,90694.445,1.9202233418203836,174153.59086251477,0.0039677952095912425,691.0057835573992,False,False,False,False,False,Puente de Vallecas,12.472694485501155,1.4297724139180834
112522579,530000.0,163,16,False,False,False,False,False,False,False,112.0,3,2,359417.12,1.6317102565250337,586464.6092332401,0.0027028857740617703,1585.14684928722,False,False,False,False,False,Hortaleza,14.589315759435864,0.90372034672806
112522242,420000.0,072,07,False,False,False,False,False,False,False,54.0,2,1,300285.34,1.6853880807988142,506097.3391948247,0.002278740199336892,1153.2643516006856,False,False,False,False,False,Chamberí,19.980022301161203,0.8298798817401387
112522457,1350000.0,035,03,False,False,False,False,False,False,False,128.0,4,2,519351.0,1.7929648066474984,931178.0652971849,0.0021651669060346315,2016.1559306068198,False,False,False,False,False,Retiro,17.253540940727106,1.4497764179713022
112522467,640000.0,165,16,False,False,False,False,False,False,False,105.0,2,2,369425.97,1.6317102565250337,602796.1422360715,0.0027028857740617703,1629.2891175091931,False,False,False,False,False,Hortaleza,14.589315759435864,1.0617188053425837
112522262,665000.0,191,19,False,False,False,False,False,True,False,207.0,3,2,504032.75,2.2581962284331665,1138204.8550567972,0.00280125738018172,3188.404750386518,False,False,False,False,False,Vicálvaro,11.870342778520444,0.5842533503925496
112522438,533000.0,191,19,False,False,False,False,False,True,False,106.0,3,2,284515.47,2.2581962284331665,642491.7584621444,0.00280125738018172,1799.784780098013,False,False,False,False,False,Vicálvaro,11.870342778520444,0.8295826257379212
112522302,700000.0,012,01,False,False,False,False,False,False,False,126.0,3,2,586080.0,1.558745921449614,913549.8096431898,0.0025264030793100585,2307.995052185672,False,False,False,False,False,Centro,18.93916135071505,0.7662417446875752
109461578,229000.0,206,20,False,False,False,False,False,False,False,52.0,1,1,154274.98,1.6143479514531922,249053.5049862545,0.0037236887617743825,927.397737597836,False,False,False,False,False,San Blas-Canillejas,13.614999673585043,0.9194811372465476
112522044,1300000.0,073,07,False,False,False,False,False,False,False,152.0,3,3,734268.2,1.6853880807988142,1237526.8513222488,0.002278740199336892,2820.0021838668176,False,False,False,False,False,Chamberí,19.980022301161203,1.0504822571009276
108618565,830000.0,045,04,False,False,False,False,False,False,False,84.0,3,2,498171.97,1.8766123722225168,934875.680050699,0.0019512838033895418,1824.2077726657124,False,False,False,False,False,Salamanca,19.77461679945292,0.8878185813486863
112522051,285000.0,159,15,False,False,False,False,False,False,False,51.0,2,2,181524.66,1.7410339116420641,316040.5823304186,0.002871857299515261,907.6234533086664,False,False,False,False,False,Ciudad Lineal,14.266652704537027,0.9017829226185711
112011962,1570000.0,095,09,False,False,False,False,False,False,False,162.0,4,3,,1.656751140660718,,0.002672415723312596,,False,False,True,False,True,Moncloa-Aravaca,16.62527833062531,
112522027,1495000.0,042,04,False,False,False,False,False,False,False,118.0,2,2,737978.3,1.8766123722225168,1384899.2316693948,0.0019512838033895418,2702.331440083111,False,False,False,False,False,Salamanca,19.77461679945292,1.0795009238310334
112521922,230000.0,146,14,False,False,False,False,False,False,False,73.0,3,1,,1.8348473926211004,,0.002978326446711814,,False,False,False,True,True,Moratalaz,12.68696586656589,
110453928,895000.0,033,03,False,False,False,False,False,False,False,155.0,3,3,568546.75,1.7929648066474984,1019384.3136838136,0.0021651669060346315,2207.137180519019,False,False,False,False,False,Retiro,17.253540940727106,0.8779809420116363
112083056,112000.0,132,13,False,False,False,False,False,False,False,53.0,1,1,114555.08,1.9202233418203836,219971.33493968262,0.0039677952095912425,872.8012090210634,False,False,False,False,False,Puente de Vallecas,12.472694485501155,0.5091572501058423
112066421,698000.0,014,01,False,False,False,False,False,False,False,83.0,2,2,529523.06,1.558745921449614,825391.913985384,0.0025264030793100585,2085.2726731302973,False,False,False,False,False,Centro,18.93916135071505,0.8456588781318739
112082786,490000.0,044,04,False,False,True,False,False,False,False,57.0,2,1,251861.27,1.8766123722225168,472645.96715549665,0.0019512838033895418,922.266420447906,False,False,False,False,False,Salamanca,19.77461679945292,1.0367167691050965
112082704,319000.0,025,02,False,False,False,False,False,False,False,45.0,2,1,168511.02,1.7568265401631447,296044.62455984636,0.0026432108289031436,782.5083574751515,False,False,False,False,False,Arganzuela,17.153551573714722,1.0775402541906758
112038891,3000000.0,041,04,False,False,False,False,False,False,True,224.0,4,5,,1.8766123722225168,,0.0019512838033895418,,False,False,True,False,True,Salamanca,19.77461679945292,
112080535,470000.0,071,07,False,False,False,False,False,False,False,70.0,3,1,301360.3,1.6853880807988142,507909.0787133059,0.002278740199336892,1157.392835272176,False,False,False,False,False,Chamberí,19.980022301161203,0.9253624707608268
112081460,650000.0,104,10,True,False,False,False,False,False,False,153.0,4,2,341968.28,1.7849419266048585,610393.5227721271,0.0033382982791760833,2037.6756466904192,False,False,False,False,False,Latina,12.533999733511337,1.0648867914718336
110692586,148900.0,136,13,False,False,False,False,False,False,False,45.0,3,1,99954.55,1.9202233418203836,191935.0540304547,0.0039677952095912425,761.5589879346744,False,False,False,False,False,Puente de Vallecas,12.472694485501155,0.7757832499756598
112080835,885000.0,042,04,False,False,False,False,False,False,False,90.0,2,3,538019.4,1.8766123722225168,1009653.8156204259,0.0019512838033895418,1970.1211374505876,False,False,False,False,False,Salamanca,19.77461679945292,0.8765380631540258
112080877,319000.0,123,12,False,False,False,False,False,False,False,92.0,3,1,162554.94,2.1163779954207427,344027.6927719941,0.0033276079654937316,1144.7892908185179,False,False,False,False,False,Usera,12.133975348497685,0.9272509356141242
112080651,165000.0,126,12,False,False,False,False,False,False,False,70.0,1,1,117745.03,2.1163779954207427,249192.9932076277,0.0033276079654937316,829.2165891429273,False,False,False,False,False,Usera,12.133975348497685,0.6621373975090942
112080625,129000.0,115,11,False,False,False,False,False,False,False,65.0,3,1,,1.7981544007307437,,0.0035925100380566725,,False,False,False,True,True,Carabanchel,12.78708937513325,
112080555,269000.0,135,13,False,False,False,False,False,False,False,69.0,3,1,,1.9202233418203836,,0.0039677952095912425,,False,False,True,False,True,Puente de Vallecas,12.472694485501155,
112065473,850000.0,086,08,False,False,False,False,False,False,False,166.0,3,2,511522.6,1.7429699856269538,891568.5278762997,0.002544812508122545,2268.874741588011,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,0.9533759586878698
112080440,279000.0,171,17,False,False,False,False,False,False,False,92.0,4,1,142307.86,1.8762264489989775,267001.7696598021,0.003970041979091452,1060.0082340411207,False,False,False,False,False,Villaverde,11.18548597247867,1.0449368944463753
112080431,298000.0,012,01,False,False,False,False,False,False,False,47.0,2,1,220097.33,1.558745921449614,343075.81253680115,0.0025264030793100585,866.7477892297748,False,False,False,False,False,Centro,18.93916135071505,0.8686126771703967
112080285,280000.0,151,15,False,False,False,False,False,False,False,70.0,3,1,171743.0,1.7410339116420641,299010.387087143,0.002871857299515261,858.7151627870954,False,False,False,False,False,Ciudad Lineal,14.266652704537027,0.9364223187283368
112080213,1385000.0,041,04,False,False,False,False,False,False,True,106.0,2,2,919388.44,1.8766123722225168,1725335.716690828,0.0019512838033895418,3366.6196393883,False,False,False,False,False,Salamanca,19.77461679945292,0.8027423223211377
109912860,1195000.0,055,05,False,False,False,False,False,False,False,127.0,3,2,657512.44,1.6700715368729793,1098092.8070087237,0.0023384882833218804,2567.8771631899353,False,False,False,False,False,Chamartín,18.388855162033455,1.0882504578599852
112079938,348990.0,152,15,False,False,False,False,False,False,False,86.0,4,1,176170.92,1.7410339116420641,306719.54922961973,0.002871857299515261,880.8547763591139,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.1378146612322233
112080026,1490000.0,042,04,False,False,False,False,False,False,False,164.0,3,2,899133.0,1.8766123722225168,1687324.1120735481,0.0019512838033895418,3292.4482109577543,False,False,False,False,False,Salamanca,19.77461679945292,0.8830550036820981
112070179,1490000.0,075,07,False,False,False,False,False,False,False,158.0,3,3,832169.75,1.6853880807988142,1402528.977851329,0.002278740199336892,3195.999162564705,False,False,False,False,False,Chamberí,19.980022301161203,1.0623666416380761
112079889,259000.0,207,20,False,False,False,False,False,False,False,65.0,3,1,131322.39,1.6143479514531922,212000.03228540465,0.0037236887617743825,789.4221377169675,False,False,False,False,False,San Blas-Canillejas,13.614999673585043,1.221697927155604
112079526,1275000.0,073,07,False,False,False,False,False,False,False,118.0,3,2,705378.94,1.6853880807988142,1188837.2537090317,0.002278740199336892,2709.0512404960423,False,False,False,False,False,Chamberí,19.980022301161203,1.072476485761319
112079389,429900.0,012,01,False,False,False,False,False,False,False,57.0,2,1,236962.86,1.558745921449614,369364.89058581967,0.0025264030793100585,933.1645969650376,False,False,False,False,False,Centro,18.93916135071505,1.163889722485996
112079505,890000.0,088,08,False,False,False,False,False,False,False,127.0,3,2,544840.75,1.7429699856269538,949641.0741964787,0.002544812508122545,2416.6584838421286,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,0.9371961935756171
112079752,1550000.0,014,01,False,False,False,False,False,False,False,222.0,4,4,1.2981514e+06,1.558745921449614,2023488.1612054585,0.0025264030793100585,5112.146721416918,False,False,False,False,False,Centro,18.93916135071505,0.7660039874296146
112075891,831000.0,085,08,False,False,False,False,False,False,True,145.0,3,2,533764.2,1.7429699856269538,930334.9582150577,0.002544812508122545,2367.528038409344,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,0.8932266735352588
112017656,239000.0,114,11,False,False,False,False,False,False,False,47.0,2,1,95952.336,1.7981544007307437,172537.11512641032,0.0035925100380566725,619.8413180289689,False,False,False,False,False,Carabanchel,12.78708937513325,1.38520920455228
112079370,1130000.0,042,04,False,False,False,False,False,False,False,148.0,3,2,861200.8,1.8766123722225168,1616140.0997055839,0.0019512838033895418,3153.548000563865,False,False,False,False,False,Salamanca,19.77461679945292,0.6991968086218855
112079408,193000.0,111,11,False,False,False,False,False,False,False,42.0,2,1,,1.7981544007307437,,0.0035925100380566725,,False,False,True,False,True,Carabanchel,12.78708937513325,
111942509,500000.0,065,06,False,False,False,False,False,False,False,70.0,1,1,268731.8,1.7497591043844554,470215.93555961136,0.002978418922071256,1400.500039930185,False,False,False,False,False,Tetuán,17.333396740317067,1.063341248537105
112079236,1290000.0,013,01,False,False,False,False,False,False,False,192.0,3,2,1.0309318e+06,1.558745921449614,1606960.7580270332,0.0025264030793100585,4059.8306074099223,False,False,False,False,False,Centro,18.93916135071505,0.8027576240155448
112056526,1550000.0,034,03,False,False,False,False,False,False,False,112.0,2,2,690063.4,1.7929648066474984,1237259.345731395,0.0021651669060346315,2678.872989559677,False,False,False,False,False,Retiro,17.253540940727106,1.2527688761031188
112078632,385000.0,152,15,False,False,False,False,False,False,False,89.0,3,1,176106.58,1.7410339116420641,306607.52457886754,0.002871857299515261,880.5330575481255,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.2556769457266461
112078241,245000.0,026,02,False,False,False,False,False,False,False,45.0,1,1,182720.98,1.7568265401631447,321009.0747947353,0.0026432108289031436,848.4946626736235,False,False,False,False,False,Arganzuela,17.153551573714722,0.7632182989115238
112078696,239900.0,114,11,False,False,False,False,False,False,False,61.0,2,1,124685.84,1.7981544007307437,224204.3986478884,0.0035925100380566725,805.4565527189989,False,False,False,False,False,Carabanchel,12.78708937513325,1.0700057690516656
112078682,360000.0,154,15,False,False,False,False,False,False,False,62.0,3,1,191848.22,1.7410339116420641,334014.2547318749,0.002871857299515261,959.2412755938848,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.0777983121977377
112078545,465000.0,155,15,False,False,False,False,False,False,False,83.0,3,1,272468.0,1.7410339116420641,474376.0278372899,0.002871857299515261,1362.3402582595756,False,False,False,False,False,Ciudad Lineal,14.266652704537027,0.9802350302564069
111824833,2180000.0,073,07,False,False,False,False,False,False,False,217.0,5,3,1.1979632e+06,1.6853880807988142,2019032.98278501,0.002278740199336892,4600.851621659273,False,False,False,False,False,Chamberí,19.980022301161203,1.0797248081569006
112078336,450000.0,064,06,False,False,False,False,False,False,False,199.0,3,4,443754.0,1.7497591043844554,776462.6016070197,0.002978418922071256,2312.630904907023,False,False,False,False,False,Tetuán,17.333396740317067,0.579551415700704
91556126,800000.0,201,20,False,False,False,False,False,False,False,154.0,4,3,492270.44,1.6143479514531922,794695.7723390916,0.0037236887617743825,2959.199716488689,False,False,False,False,False,San Blas-Canillejas,13.614999673585043,1.0066745386669116
112078206,950000.0,033,03,False,False,False,False,False,False,False,169.0,4,2,595695.6,1.7929648066474984,1068061.2910988857,0.0021651669060346315,2312.5309611039283,False,False,False,False,False,Retiro,17.253540940727106,0.8894620635699501
112078153,1550000.0,051,05,False,False,False,False,False,False,False,182.0,4,3,1.0893484e+06,1.6700715368729793,1819289.7148263326,0.0023384882833218804,4254.387682089384,False,False,False,False,False,Chamartín,18.388855162033455,0.8519808513005095
112078080,265000.0,125,12,False,False,False,False,False,False,False,80.0,3,1,151812.5,2.1163779954207427,321292.6344298115,0.0033276079654937316,1069.1359295831064,False,False,False,False,False,Usera,12.133975348497685,0.8247932619752943
112073481,965000.0,022,02,False,False,False,False,False,False,False,180.0,4,2,687818.94,1.7568265401631447,1208378.5642268152,0.0026432108289031436,3193.999306378751,False,False,False,False,False,Arganzuela,17.153551573714722,0.7985907964342766
112077211,699000.0,052,05,False,False,False,False,False,False,False,76.0,2,1,336016.7,1.6700715368729793,561171.9057080926,0.0023384882833218804,1312.2939264277857,False,False,False,False,False,Chamartín,18.388855162033455,1.2456076166500076
112073779,5100000.0,046,04,False,False,False,False,False,False,True,305.0,4,5,2.2148652e+06,1.8766123722225168,4156443.5309557174,0.0019512838033895418,8110.400941657129,False,False,False,False,False,Salamanca,19.77461679945292,1.2270105348519735
112076925,259000.0,012,01,False,False,False,False,False,False,False,43.0,0,1,203614.42,1.558745921449614,317383.1496459773,0.0025264030793100585,801.8377665867222,False,False,False,False,False,Centro,18.93916135071505,0.8160483639062113
111959512,9000000.0,096,09,False,False,True,True,False,False,True,819.0,7,8,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
111959508,1295000.0,162,16,False,False,False,False,False,False,False,202.0,3,4,1.0797038e+06,1.6317102565250337,1761763.6828835409,0.0027028857740617703,4761.845995724595,False,False,False,False,False,Hortaleza,14.589315759435864,0.7350588575423622
111959475,290000.0,135,13,False,False,False,False,False,False,False,70.0,3,1,124997.66,1.9202233418203836,240023.41720409057,0.0039677952095912425,952.3637649721107,False,False,False,False,False,Puente de Vallecas,12.472694485501155,1.2082154457180094
111959387,539900.0,207,20,False,False,False,False,False,False,False,114.0,3,2,262053.19,1.6143479514531922,423045.02641240426,0.0037236887617743825,1575.2880105764166,False,False,False,False,False,San Blas-Canillejas,13.614999673585043,1.2762234899168392
111959241,1290000.0,042,04,False,False,False,False,False,False,False,122.0,2,2,563856.06,1.8766123722225168,1058139.2630401726,0.0019512838033895418,2064.7300057008347,False,False,False,False,False,Salamanca,19.77461679945292,1.2191211923217564
111959244,330000.0,031,03,False,False,False,False,False,False,False,53.0,2,1,,1.7929648066474984,,0.0021651669060346315,,False,False,True,False,True,Retiro,17.253540940727106,
111959005,1990000.0,053,05,False,False,False,False,False,False,False,182.0,3,3,745858.25,1.6700715368729793,1245636.6338668908,0.0023384882833218804,2912.9066735742313,False,False,False,False,False,Chamartín,18.388855162033455,1.5975766494779025
111959018,189000.0,102,10,True,False,False,False,False,False,False,71.0,2,1,,1.7849419266048585,,0.0033382982791760833,,False,False,False,True,True,Latina,12.533999733511337,
111959008,330000.0,151,15,False,False,False,False,False,False,False,60.0,3,1,165727.53,1.7410339116420641,288537.25199896994,0.002871857299515261,828.6378133353161,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.1436998089978971
111958829,725000.0,015,01,False,False,False,False,False,False,False,125.0,2,2,493733.6,1.558745921449614,769605.2255404731,0.0025264030793100585,1944.3330116585635,False,False,False,False,False,Centro,18.93916135071505,0.9420414206398506
111958846,1750000.0,074,07,False,False,False,False,False,False,False,133.0,2,2,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
111958739,325000.0,166,16,False,False,False,False,False,False,False,72.0,1,1,241642.97,1.6317102565250337,394291.31052653317,0.0027028857740617703,1065.7243740583385,False,False,False,False,False,Hortaleza,14.589315759435864,0.82426366324431
111958506,1400000.0,073,07,False,False,False,False,False,False,False,119.0,2,3,815472.7,1.6853880807988142,1374387.9477294763,0.002278740199336892,3131.8730659752887,False,False,False,False,False,Chamberí,19.980022301161203,1.0186352421911409
111958375,103000.0,132,13,False,False,False,False,False,False,False,60.0,1,1,,1.9202233418203836,,0.0039677952095912425,,False,False,False,True,True,Puente de Vallecas,12.472694485501155,
110623308,135000.0,171,17,False,False,False,False,False,False,False,38.0,1,1,67289.41,1.8762264489989775,126250.16374368711,0.003970041979091452,501.2184499296074,False,False,False,False,False,Villaverde,11.18548597247867,1.069305543825486
111958393,1449000.0,087,08,False,False,True,True,False,False,False,270.0,6,6,,1.7429699856269538,,0.002544812508122545,,True,False,False,False,True,Fuencarral-El Pardo,14.689461217858332,
111958080,173000.0,136,13,False,False,False,False,False,False,False,97.0,3,1,,1.9202233418203836,,0.0039677952095912425,,False,False,False,True,True,Puente de Vallecas,12.472694485501155,
111957936,361000.0,024,02,False,False,False,False,False,False,False,65.0,2,1,248878.36,1.7568265401631447,437236.107022261,0.0026432108289031436,1155.7072128686941,False,False,False,False,False,Arganzuela,17.153551573714722,0.8256408704636564
111957647,330000.0,014,01,False,False,False,False,False,False,False,40.0,2,1,194583.58,1.558745921449614,303306.3587834161,0.0025264030793100585,766.2741188047438,False,False,False,False,False,Centro,18.93916135071505,1.0880088413696767
111957938,475000.0,022,02,False,False,False,False,False,False,False,62.0,3,1,,1.7568265401631447,,0.0026432108289031436,,False,False,True,False,True,Arganzuela,17.153551573714722,
111957909,225000.0,104,10,False,False,False,False,False,False,False,64.0,2,1,,1.7849419266048585,,0.0033382982791760833,,False,False,False,True,True,Latina,12.533999733511337,
110415721,1100000.0,011,01,False,False,False,False,False,False,False,143.0,3,2,602468.56,1.558745921449614,939095.4145984869,0.0025264030793100585,2372.533547207573,False,False,False,False,False,Centro,18.93916135071505,1.1713399755767187
111957712,1899000.0,034,03,False,False,False,False,False,False,False,128.0,3,2,690632.2,1.7929648066474984,1238279.2065254764,0.0021651669060346315,2681.0811583997843,False,False,False,False,False,Retiro,17.253540940727106,1.5335798178574436
111956986,1368000.0,035,03,False,False,False,False,False,False,False,149.0,4,3,748406.94,1.7929648066474984,1341867.2999883338,0.0021651669060346315,2905.3666702247856,False,False,False,False,False,Retiro,17.253540940727106,1.0194748765484436
111957566,320000.0,011,01,False,False,False,False,False,False,False,66.0,2,1,,1.558745921449614,,0.0025264030793100585,,False,False,True,False,True,Centro,18.93916135071505,
39897545,330000.0,013,01,False,False,False,False,False,False,False,70.0,2,2,336905.84,1.558745921449614,525150.6098578534,0.0025264030793100585,1326.742117846436,False,False,False,False,False,Centro,18.93916135071505,0.6283911582799526
111957131,449000.0,102,10,False,False,False,False,False,False,False,93.0,4,1,308664.28,1.7849419266048585,550947.8168484789,0.0033382982791760833,1839.2281489010968,False,False,False,False,False,Latina,12.533999733511337,0.8149592144104703
111856876,550000.0,085,08,False,False,False,False,False,False,False,107.0,3,2,276825.56,1.7429699856269538,482498.6466917984,0.002544812508122545,1227.8685912534893,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.1398995702288857
111954906,419900.0,152,15,False,False,False,False,False,False,False,90.0,3,1,206068.6,1.7410339116420641,358772.4098431419,0.002871857299515261,1030.3431640727079,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.17037985218424
111935276,675000.0,071,07,False,False,False,False,False,False,False,73.0,2,1,461753.8,1.6853880807988142,778234.3718509105,0.002278740199336892,1773.3939476423648,False,False,False,False,False,Chamberí,19.980022301161203,0.8673479666473951
111574105,389000.0,083,08,False,False,False,False,False,False,False,65.0,2,1,173640.89,1.7429699856269538,302650.8606369077,0.002544812508122545,770.1896957428559,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.2853094129036229
111956754,370000.0,012,01,False,False,False,False,False,False,False,110.0,2,1,355570.72,1.558745921449614,554244.4076384703,0.0025264030793100585,1400.2447781482106,False,False,False,False,False,Centro,18.93916135071505,0.6675755224603879
111956684,750000.0,051,05,False,False,False,False,False,False,False,116.0,2,1,633811.7,1.6700715368729793,1058510.8590311815,0.0023384882833218804,2475.3152416133967,False,False,False,False,False,Chamartín,18.388855162033455,0.7085425658140617
111956069,559000.0,061,06,False,False,False,False,False,False,False,85.0,3,2,352959.8,1.7497591043844554,617594.6454037053,0.002978418922071256,1839.4555780402836,False,False,False,False,False,Tetuán,17.333396740317067,0.9051244277459635
111838148,610000.0,071,07,True,False,False,False,False,False,False,73.0,2,1,405070.03,1.6853880807988142,682700.2025575532,0.002278740199336892,1555.6963956633354,False,False,False,False,False,Chamberí,19.980022301161203,0.893510793925062
111952656,218000.0,115,11,False,False,False,False,False,False,False,64.0,2,1,113326.32,1.7981544007307437,203778.22158854376,0.0035925100380566725,732.0753065941803,False,False,False,False,False,Carabanchel,12.78708937513325,1.0697904727040555
111956216,1595000.0,035,03,False,False,False,False,False,False,False,115.0,2,2,666821.06,1.7929648066474984,1195586.697393792,0.0021651669060346315,2588.64475049228,False,False,False,False,False,Retiro,17.253540940727106,1.3340730567485168
111956188,239000.0,175,17,False,False,False,False,False,False,False,63.0,3,1,105956.52,1.8762264489989775,198798.43171741755,0.003970041979091452,789.2381192956932,False,False,False,False,False,Villaverde,11.18548597247867,1.2022227637073468
111956132,5500000.0,162,16,False,False,True,True,False,False,False,900.0,6,6,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111956192,119000.0,012,01,False,False,True,False,False,False,True,19.0,1,1,,1.558745921449614,,0.0025264030793100585,,False,False,True,False,True,Centro,18.93916135071505,
111956065,156000.0,107,10,False,False,False,False,False,False,False,79.0,3,1,,1.7849419266048585,,0.0033382982791760833,,False,False,False,True,True,Latina,12.533999733511337,
108433338,171000.0,114,11,False,False,False,False,False,False,False,87.0,2,1,,1.7981544007307437,,0.0035925100380566725,,False,False,False,True,True,Carabanchel,12.78708937513325,
111955897,330000.0,173,17,False,False,False,False,False,False,False,95.0,3,2,197043.7,1.8762264489989775,369698.6074118275,0.003970041979091452,1467.7189910366053,False,False,False,False,False,Villaverde,11.18548597247867,0.892618996620658
111955729,1525000.0,042,04,False,False,False,False,False,False,False,114.0,3,2,595410.44,1.8766123722225168,1117354.5935629215,0.0019512838033895418,2180.275921062233,False,False,False,False,False,Salamanca,19.77461679945292,1.3648308323834915
