Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripción tipo de apertura
2026-03-08;12;BARAJAS;ALAMEDA DE OSUNA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;12;CHAMARTIN;CASTILLA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;12;CHAMARTIN;PROSPERIDAD;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;12;CIUDAD LINEAL;SAN JUAN BAUTISTA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;12;CIUDAD LINEAL;SAN JUAN BAUTISTA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;12;CIUDAD LINEAL;SAN PASCUAL;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;12;LATINA;LUCERO;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;13;CHAMARTIN;PROSPERIDAD;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;13;TETUAN;CASTILLEJOS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;14;CHAMARTIN;HISPANOAMERICA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;14;SAN BLAS - CANILLEJAS;ROSAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;15;CENTRO;EMBAJADORES;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;15;LATINA;LUCERO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;15;MONCLOA - ARAVACA;CASA DE CAMPO;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;15;RETIRO;ADELFAS;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;15;SAN BLAS - CANILLEJAS;REJAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;16;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;16;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;16;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;EXTERNO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;17;LATINA;LUCERO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;17;PUENTE DE VALLECAS;ENTREVIAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;17;PUENTE DE VALLECAS;SAN DIEGO;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;17;TETUAN;ALMENARA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;17;USERA;MOSCARDO;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;17;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;18;BARAJAS;AEROPUERTO;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;18;MORATALAZ;FONTARRON;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;19;CARABANCHEL;COMILLAS;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;19;MORATALAZ;FONTARRON;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;19;USERA;ALMENDRALES;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;20;ARGANZUELA;CHOPERA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;20;LATINA;PUERTA DEL ANGEL;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;20;USERA;ALMENDRALES;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;21;FUENCARRAL - EL PARDO;LA PAZ;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;22;LATINA;PUERTA DEL ANGEL;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;22;MONCLOA - ARAVACA;CASA DE CAMPO;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;23;RETIRO;NIÑO JESUS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-03-08;01;ARGANZUELA;PALOS DE LA FRONTERA;RADIO;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;02;MORATALAZ;VINATEROS;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;11;PUENTE DE VALLECAS;NUMANCIA;RADIO;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;16;CHAMBERI;TRAFALGAR;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;17;CHAMARTIN;PROSPERIDAD;RADIO;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;18;CHAMARTIN;PROSPERIDAD;RADIO;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;18;MORATALAZ;FONTARRON;112;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;18;RETIRO;ADELFAS;RADIO;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;19;CENTRO;SOL;CISEM;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-03-08;00;RETIRO;IBIZA;092;1;INFORMACION AL CIUDADANO
2026-03-08;00;RETIRO;NIÑO JESUS;092;1;INFORMACION AL CIUDADANO
2026-03-08;01;#null;#null;092;1;INFORMACION AL CIUDADANO
2026-03-08;01;CARABANCHEL;BUENAVISTA;092;1;INFORMACION AL CIUDADANO
2026-03-08;01;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-03-08;02;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-03-08;03;#null;#null;092;1;INFORMACION AL CIUDADANO
2026-03-08;03;CARABANCHEL;VISTA ALEGRE;092;1;INFORMACION AL CIUDADANO
2026-03-08;04;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-03-08;05;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-03-08;07;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-03-08;08;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;08;TETUAN;CASTILLEJOS;092;1;INFORMACION AL CIUDADANO
2026-03-08;09;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;09;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-03-08;09;USERA;ALMENDRALES;092;1;INFORMACION AL CIUDADANO
2026-03-08;10;CHAMBERI;GAZTAMBIDE;092;1;INFORMACION AL CIUDADANO
2026-03-08;10;MONCLOA - ARAVACA;CASA DE CAMPO;092;1;INFORMACION AL CIUDADANO
2026-03-08;11;CIUDAD LINEAL;PUEBLO NUEVO;092;1;INFORMACION AL CIUDADANO
2026-03-08;11;PUENTE DE VALLECAS;NUMANCIA;092;1;INFORMACION AL CIUDADANO
2026-03-08;11;PUENTE DE VALLECAS;SAN DIEGO;092;1;INFORMACION AL CIUDADANO
2026-03-08;11;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-03-08;11;USERA;ZOFIO;092;1;INFORMACION AL CIUDADANO
2026-03-08;11;VILLA DE VALLECAS;SANTA EUGENIA;092;1;INFORMACION AL CIUDADANO
2026-03-08;12;ARGANZUELA;LEGAZPI;092;1;INFORMACION AL CIUDADANO
2026-03-08;12;CENTRO;JUSTICIA;092;2;INFORMACION AL CIUDADANO
2026-03-08;12;CIUDAD LINEAL;SAN JUAN BAUTISTA;092;1;INFORMACION AL CIUDADANO
2026-03-08;12;SALAMANCA;GUINDALERA;092;7;INFORMACION AL CIUDADANO
2026-03-08;13;CHAMARTIN;CASTILLA;092;1;INFORMACION AL CIUDADANO
2026-03-08;13;HORTALEZA;CANILLAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;13;HORTALEZA;VALDEFUENTES;092;1;INFORMACION AL CIUDADANO
2026-03-08;13;SALAMANCA;FUENTE DEL BERRO;092;1;INFORMACION AL CIUDADANO
2026-03-08;13;SALAMANCA;GUINDALERA;092;3;INFORMACION AL CIUDADANO
2026-03-08;13;VICALVARO;VALDERRIVAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;13;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;14;BARAJAS;CORRALEJOS;092;1;INFORMACION AL CIUDADANO
2026-03-08;14;CENTRO;PALACIO;092;2;INFORMACION AL CIUDADANO
2026-03-08;14;SALAMANCA;GUINDALERA;092;4;INFORMACION AL CIUDADANO
2026-03-08;14;TETUAN;VALDEACEDERAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;15;SALAMANCA;GUINDALERA;092;4;INFORMACION AL CIUDADANO
2026-03-08;16;SALAMANCA;GUINDALERA;092;5;INFORMACION AL CIUDADANO
2026-03-08;17;SALAMANCA;GUINDALERA;092;4;INFORMACION AL CIUDADANO
2026-03-08;17;SALAMANCA;RECOLETOS;092;1;INFORMACION AL CIUDADANO
2026-03-08;18;SALAMANCA;CASTELLANA;092;1;INFORMACION AL CIUDADANO
2026-03-08;18;SALAMANCA;GUINDALERA;092;6;INFORMACION AL CIUDADANO
2026-03-08;19;#null;#null;092;1;INFORMACION AL CIUDADANO
2026-03-08;19;CHAMBERI;VALLEHERMOSO;092;1;INFORMACION AL CIUDADANO
2026-03-08;19;CIUDAD LINEAL;VENTAS;092;1;INFORMACION AL CIUDADANO
2026-03-08;19;SALAMANCA;GUINDALERA;092;6;INFORMACION AL CIUDADANO
2026-03-08;20;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-03-08;21;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-03-08;22;SALAMANCA;GUINDALERA;092;3;INFORMACION AL CIUDADANO
2026-03-08;23;CENTRO;EMBAJADORES;092;1;INFORMACION AL CIUDADANO
2026-03-08;23;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-03-08;02;CENTRO;SOL;092;1;NOTA INFORMATIVA
2026-03-08;09;CARABANCHEL;PUERTA BONITA;092;1;NOTA INFORMATIVA
2026-03-08;11;BARAJAS;AEROPUERTO;092;1;NOTA INFORMATIVA
2026-03-08;12;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;NOTA INFORMATIVA
2026-03-08;16;CARABANCHEL;PUERTA BONITA;092;1;NOTA INFORMATIVA
2026-03-08;18;CENTRO;JUSTICIA;092;1;NOTA INFORMATIVA
2026-03-08;19;VILLA DE VALLECAS;SANTA EUGENIA;092;1;NOTA INFORMATIVA
2026-03-08;20;SALAMANCA;GUINDALERA;092;3;NOTA INFORMATIVA
2026-03-08;21;LATINA;PUERTA DEL ANGEL;092;1;NOTA INFORMATIVA
2026-03-08;21;SALAMANCA;GUINDALERA;092;1;NOTA INFORMATIVA
2026-03-08;23;#null;#null;092;1;NOTA INFORMATIVA
2026-03-08;23;CARABANCHEL;BUENAVISTA;092;1;NOTA INFORMATIVA
2026-03-08;00;SALAMANCA;GUINDALERA;092;2;LLAMADA ERRONEA
2026-03-08;10;SALAMANCA;GUINDALERA;092;2;LLAMADA ERRONEA
2026-03-08;11;SALAMANCA;GUINDALERA;092;4;LLAMADA ERRONEA
2026-03-08;17;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-03-08;18;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-03-08;22;CENTRO;SOL;092;1;LLAMADA ERRONEA
2026-03-08;22;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;LLAMADA ERRONEA
2026-03-08;07;CHAMARTIN;NUEVA ESPAÑA;CISEM;1;SERVICIOS ESPECIALES DIVERSOS
2026-03-08;16;VILLAVERDE;ANGELES;EXTERNO;1;SERVICIOS ESPECIALES DIVERSOS
2026-03-08;03;CHAMBERI;GAZTAMBIDE;112;1;HURTOS
2026-03-08;05;PUENTE DE VALLECAS;NUMANCIA;112;1;HURTOS
2026-03-08;07;CENTRO;EMBAJADORES;112;1;HURTOS
2026-03-08;10;CENTRO;JUSTICIA;112;1;HURTOS
2026-03-08;10;CENTRO;SOL;092;1;HURTOS
2026-03-08;10;LATINA;LUCERO;112;1;HURTOS
2026-03-08;11;SAN BLAS - CANILLEJAS;ROSAS;092;1;HURTOS
2026-03-08;12;HORTALEZA;CANILLAS;092;1;HURTOS
2026-03-08;14;CENTRO;SOL;092;2;HURTOS
2026-03-08;14;PUENTE DE VALLECAS;ENTREVIAS;092;1;HURTOS
2026-03-08;14;PUENTE DE VALLECAS;ENTREVIAS;112;1;HURTOS
2026-03-08;15;VILLAVERDE;BUTARQUE;112;1;HURTOS
2026-03-08;16;CENTRO;UNIVERSIDAD;092;1;HURTOS
2026-03-08;17;CENTRO;SOL;092;1;HURTOS
2026-03-08;18;CARABANCHEL;COMILLAS;092;1;HURTOS
2026-03-08;18;CENTRO;CORTES;RADIO;1;HURTOS
2026-03-08;18;CENTRO;SOL;092;1;HURTOS
2026-03-08;18;SAN BLAS - CANILLEJAS;ARCOS;092;1;HURTOS
2026-03-08;18;SAN BLAS - CANILLEJAS;ARCOS;112;1;HURTOS
2026-03-08;19;CENTRO;SOL;092;1;HURTOS
2026-03-08;19;VILLAVERDE;LOS ROSALES;092;1;HURTOS
2026-03-08;20;CENTRO;PALACIO;RADIO;1;HURTOS
2026-03-08;20;CENTRO;SOL;092;1;HURTOS
2026-03-08;20;VILLAVERDE;SAN CRISTOBAL;112;1;HURTOS
2026-03-08;21;CENTRO;CORTES;112;1;HURTOS
2026-03-08;00;CENTRO;JUSTICIA;RADIO;1;OTROS DELITOS...
2026-03-08;00;CHAMARTIN;PROSPERIDAD;112;1;OTROS DELITOS...
2026-03-08;00;RETIRO;ADELFAS;112;1;OTROS DELITOS...
2026-03-08;01;CARABANCHEL;SAN ISIDRO;112;1;OTROS DELITOS...
2026-03-08;01;CENTRO;JUSTICIA;RADIO;1;OTROS DELITOS...
2026-03-08;01;CHAMBERI;ALMAGRO;112;1;OTROS DELITOS...
2026-03-08;01;CIUDAD LINEAL;PUEBLO NUEVO;112;1;OTROS DELITOS...
2026-03-08;01;HORTALEZA;VALDEFUENTES;112;1;OTROS DELITOS...
2026-03-08;01;LATINA;PUERTA DEL ANGEL;112;1;OTROS DELITOS...
2026-03-08;01;PUENTE DE VALLECAS;NUMANCIA;112;1;OTROS DELITOS...
2026-03-08;01;TETUAN;ALMENARA;112;1;OTROS DELITOS...
2026-03-08;01;VILLAVERDE;SAN CRISTOBAL;112;1;OTROS DELITOS...
2026-03-08;02;CARABANCHEL;ABRANTES;112;1;OTROS DELITOS...
2026-03-08;02;CENTRO;JUSTICIA;112;1;OTROS DELITOS...
2026-03-08;02;LATINA;PUERTA DEL ANGEL;112;1;OTROS DELITOS...
2026-03-08;02;PUENTE DE VALLECAS;SAN DIEGO;112;2;OTROS DELITOS...
2026-03-08;03;ARGANZUELA;IMPERIAL;112;1;OTROS DELITOS...
2026-03-08;03;CENTRO;SOL;RADIO;1;OTROS DELITOS...
2026-03-08;03;CHAMARTIN;HISPANOAMERICA;112;1;OTROS DELITOS...
2026-03-08;03;CHAMARTIN;NUEVA ESPAÑA;112;1;OTROS DELITOS...
2026-03-08;03;CIUDAD LINEAL;PUEBLO NUEVO;112;1;OTROS DELITOS...
2026-03-08;03;LATINA;ALUCHE;112;1;OTROS DELITOS...
2026-03-08;03;PUENTE DE VALLECAS;SAN DIEGO;112;1;OTROS DELITOS...
2026-03-08;03;RETIRO;IBIZA;112;1;OTROS DELITOS...
2026-03-08;03;VILLAVERDE;ANGELES;112;1;OTROS DELITOS...
2026-03-08;04;CENTRO;PALACIO;112;1;OTROS DELITOS...
2026-03-08;04;CENTRO;PALACIO;RADIO;1;OTROS DELITOS...
2026-03-08;04;CENTRO;SOL;092;1;OTROS DELITOS...
2026-03-08;04;CHAMARTIN;PROSPERIDAD;112;1;OTROS DELITOS...
2026-03-08;04;PUENTE DE VALLECAS;SAN DIEGO;112;1;OTROS DELITOS...
2026-03-08;04;SAN BLAS - CANILLEJAS;ARCOS;092;1;OTROS DELITOS...
2026-03-08;04;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;OTROS DELITOS...
2026-03-08;05;CENTRO;PALACIO;112;1;OTROS DELITOS...
2026-03-08;05;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;OTROS DELITOS...
2026-03-08;05;SALAMANCA;GUINDALERA;112;1;OTROS DELITOS...
2026-03-08;06;CARABANCHEL;PUERTA BONITA;112;1;OTROS DELITOS...
2026-03-08;06;CARABANCHEL;SAN ISIDRO;112;1;OTROS DELITOS...
2026-03-08;06;CIUDAD LINEAL;PUEBLO NUEVO;112;2;OTROS DELITOS...
2026-03-08;06;MORATALAZ;VINATEROS;092;1;OTROS DELITOS...
2026-03-08;06;PUENTE DE VALLECAS;SAN DIEGO;112;1;OTROS DELITOS...
2026-03-08;07;CARABANCHEL;SAN ISIDRO;112;1;OTROS DELITOS...
2026-03-08;08;PUENTE DE VALLECAS;SAN DIEGO;112;1;OTROS DELITOS...
2026-03-08;08;SAN BLAS - CANILLEJAS;SIMANCAS;092;1;OTROS DELITOS...
2026-03-08;08;VILLAVERDE;BUTARQUE;112;1;OTROS DELITOS...
2026-03-08;09;CENTRO;UNIVERSIDAD;112;1;OTROS DELITOS...
2026-03-08;09;SALAMANCA;RECOLETOS;112;1;OTROS DELITOS...
2026-03-08;11;CENTRO;UNIVERSIDAD;112;1;OTROS DELITOS...
2026-03-08;11;FUENCARRAL - EL PARDO;VALVERDE;RADIO;1;OTROS DELITOS...
2026-03-08;11;USERA;PRADOLONGO;112;1;OTROS DELITOS...
2026-03-08;11;VICALVARO;VALDEBERNARDO;092;1;OTROS DELITOS...
2026-03-08;12;CARABANCHEL;VISTA ALEGRE;112;1;OTROS DELITOS...
2026-03-08;12;CENTRO;EMBAJADORES;112;1;OTROS DELITOS...
2026-03-08;14;FUENCARRAL - EL PARDO;LA PAZ;112;1;OTROS DELITOS...
2026-03-08;14;SALAMANCA;GUINDALERA;112;1;OTROS DELITOS...
2026-03-08;14;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;OTROS DELITOS...
2026-03-08;14;VILLAVERDE;LOS ROSALES;112;1;OTROS DELITOS...
2026-03-08;15;CARABANCHEL;SAN ISIDRO;112;1;OTROS DELITOS...
2026-03-08;15;CENTRO;EMBAJADORES;RADIO;1;OTROS DELITOS...
2026-03-08;15;CIUDAD LINEAL;PUEBLO NUEVO;112;1;OTROS DELITOS...
2026-03-08;15;FUENCARRAL - EL PARDO;PEÑAGRANDE;112;1;OTROS DELITOS...
2026-03-08;15;TETUAN;ALMENARA;112;1;OTROS DELITOS...
2026-03-08;16;CHAMARTIN;NUEVA ESPAÑA;RADIO;1;OTROS DELITOS...
2026-03-08;16;CHAMBERI;TRAFALGAR;112;1;OTROS DELITOS...
2026-03-08;16;CIUDAD LINEAL;PUEBLO NUEVO;092;1;OTROS DELITOS...
2026-03-08;16;PUENTE DE VALLECAS;SAN DIEGO;092;1;OTROS DELITOS...
2026-03-08;16;USERA;PRADOLONGO;112;1;OTROS DELITOS...
2026-03-08;16;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;OTROS DELITOS...
2026-03-08;17;ARGANZUELA;DELICIAS;RADIO;1;OTROS DELITOS...
2026-03-08;17;CENTRO;EMBAJADORES;112;1;OTROS DELITOS...
2026-03-08;17;CENTRO;UNIVERSIDAD;112;1;OTROS DELITOS...
2026-03-08;17;CHAMBERI;TRAFALGAR;112;1;OTROS DELITOS...
2026-03-08;17;FUENCARRAL - EL PARDO;VALVERDE;092;1;OTROS DELITOS...
2026-03-08;17;LATINA;PUERTA DEL ANGEL;112;2;OTROS DELITOS...
2026-03-08;17;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;OTROS DELITOS...
2026-03-08;17;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;OTROS DELITOS...
2026-03-08;17;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;3;OTROS DELITOS...
2026-03-08;17;VILLAVERDE;ANGELES;112;1;OTROS DELITOS...
2026-03-08;17;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;OTROS DELITOS...
2026-03-08;18;LATINA;AGUILAS;112;1;OTROS DELITOS...
2026-03-08;18;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;OTROS DELITOS...
2026-03-08;18;TETUAN;ALMENARA;112;1;OTROS DELITOS...
2026-03-08;19;BARAJAS;ALAMEDA DE OSUNA;112;1;OTROS DELITOS...
2026-03-08;19;CENTRO;EMBAJADORES;112;1;OTROS DELITOS...
2026-03-08;19;HORTALEZA;APOSTOL SANTIAGO;112;1;OTROS DELITOS...
2026-03-08;19;HORTALEZA;PINAR DEL REY;092;1;OTROS DELITOS...
2026-03-08;19;USERA;MOSCARDO;112;1;OTROS DELITOS...
2026-03-08;19;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;OTROS DELITOS...
2026-03-08;19;VILLAVERDE;ANGELES;112;1;OTROS DELITOS...
2026-03-08;20;CARABANCHEL;SAN ISIDRO;112;1;OTROS DELITOS...
2026-03-08;20;CENTRO;PALACIO;RADIO;1;OTROS DELITOS...
2026-03-08;20;CIUDAD LINEAL;PUEBLO NUEVO;RADIO;1;OTROS DELITOS...
2026-03-08;20;CIUDAD LINEAL;QUINTANA;112;1;OTROS DELITOS...
2026-03-08;20;CIUDAD LINEAL;VENTAS;RADIO;1;OTROS DELITOS...
2026-03-08;20;USERA;PRADOLONGO;112;1;OTROS DELITOS...
2026-03-08;21;BARAJAS;ALAMEDA DE OSUNA;112;2;OTROS DELITOS...
2026-03-08;21;CARABANCHEL;OPAÑEL;112;1;OTROS DELITOS...
2026-03-08;21;HORTALEZA;CANILLAS;112;1;OTROS DELITOS...
2026-03-08;21;PUENTE DE VALLECAS;NUMANCIA;112;1;OTROS DELITOS...
2026-03-08;21;TETUAN;ALMENARA;092;1;OTROS DELITOS...
2026-03-08;22;CHAMBERI;GAZTAMBIDE;112;1;OTROS DELITOS...
2026-03-08;22;USERA;SAN FERMIN;112;1;OTROS DELITOS...
2026-03-08;22;USERA;ZOFIO;112;1;OTROS DELITOS...
2026-03-08;23;CENTRO;UNIVERSIDAD;112;1;OTROS DELITOS...
2026-03-08;23;CIUDAD LINEAL;COSTILLARES;112;1;OTROS DELITOS...
2026-03-08;10;CHAMARTIN;NUEVA ESPAÑA;112;1;FALLECIDOS POR DELITO O CAUSA DESCONOCIDA
2026-03-08;07;CENTRO;CORTES;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;07;RETIRO;LOS JERONIMOS;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;10;PUENTE DE VALLECAS;NUMANCIA;RADIO;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;14;CENTRO;PALACIO;EXTERNO;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;14;CENTRO;SOL;EXTERNO;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;15;RETIRO;LOS JERONIMOS;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;16;CENTRO;SOL;CISEM;1;MANIFESTACIONES / CONCENTRACIONES
2026-03-08;00;CENTRO;JUSTICIA;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;00;VILLAVERDE;SAN CRISTOBAL;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;01;CARABANCHEL;VISTA ALEGRE;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;02;USERA;PRADOLONGO;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;07;CARABANCHEL;SAN ISIDRO;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;11;SALAMANCA;GOYA;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;14;CARABANCHEL;OPAÑEL;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;16;CARABANCHEL;VISTA ALEGRE;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;20;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-03-08;00;SALAMANCA;RECOLETOS;112;1;ROBOS CON FUERZA
2026-03-08;01;CHAMBERI;ALMAGRO;112;1;ROBOS CON FUERZA
2026-03-08;03;PUENTE DE VALLECAS;SAN DIEGO;112;1;ROBOS CON FUERZA
2026-03-08;04;CENTRO;CORTES;112;1;ROBOS CON FUERZA
2026-03-08;05;PUENTE DE VALLECAS;SAN DIEGO;112;1;ROBOS CON FUERZA
2026-03-08;07;CARABANCHEL;OPAÑEL;112;1;ROBOS CON FUERZA
2026-03-08;09;CENTRO;SOL;112;1;ROBOS CON FUERZA
2026-03-08;10;CENTRO;SOL;112;1;ROBOS CON FUERZA
2026-03-08;10;PUENTE DE VALLECAS;SAN DIEGO;112;1;ROBOS CON FUERZA
2026-03-08;11;PUENTE DE VALLECAS;ENTREVIAS;112;1;ROBOS CON FUERZA
2026-03-08;11;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;ROBOS CON FUERZA
2026-03-08;12;CIUDAD LINEAL;LA CONCEPCION;112;1;ROBOS CON FUERZA
2026-03-08;13;MONCLOA - ARAVACA;ARAVACA;092;1;ROBOS CON FUERZA
2026-03-08;13;PUENTE DE VALLECAS;NUMANCIA;RADIO;1;ROBOS CON FUERZA
2026-03-08;14;MONCLOA - ARAVACA;VALDEZARZA;112;1;ROBOS CON FUERZA
2026-03-08;15;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;ROBOS CON FUERZA
2026-03-08;16;CARABANCHEL;COMILLAS;112;1;ROBOS CON FUERZA
2026-03-08;16;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ROBOS CON FUERZA
2026-03-08;17;CENTRO;CORTES;112;1;ROBOS CON FUERZA
2026-03-08;17;PUENTE DE VALLECAS;SAN DIEGO;112;2;ROBOS CON FUERZA
2026-03-08;17;SALAMANCA;RECOLETOS;112;1;ROBOS CON FUERZA
2026-03-08;18;CARABANCHEL;BUENAVISTA;112;1;ROBOS CON FUERZA
2026-03-08;18;PUENTE DE VALLECAS;ENTREVIAS;112;1;ROBOS CON FUERZA
2026-03-08;18;PUENTE DE VALLECAS;SAN DIEGO;112;1;ROBOS CON FUERZA
2026-03-08;18;SALAMANCA;RECOLETOS;112;1;ROBOS CON FUERZA
2026-03-08;20;USERA;ORCASITAS;092;1;ROBOS CON FUERZA
